raw_locator,set_code,collector_number,rank,archetype,quantity,top10,archetype_tag,meta_tag_top50,meta_tag_top10,limitless_card_url
ASC-196,ASC,196,33,Flareon,2,False,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,34,Doublade,2,False,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,35,Toxtricity,3,False,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,36,Eelektrik,2,False,ptcg::archetype::eelektrik,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,37,Bloodmoon Ursaluna,4,False,ptcg::archetype::bloodmoon_ursaluna,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,39,Mega Sharpedo,2,False,ptcg::archetype::mega_sharpedo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,40,Rocket's Spidops,1,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,41,Decidueye,2,False,ptcg::archetype::decidueye,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,42,Mega Froslass,2,False,ptcg::archetype::mega_froslass,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,44,Bronzong,2,False,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,45,Joltik Box,2,False,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,46,Palafin,1,False,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,47,Sylveon,2,False,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,48,Froslass Munkidori,4,False,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-196,ASC,196,50,Mega Charizard X,1,False,ptcg::archetype::mega_charizard_x,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/196
ASC-197,ASC,197,3,Alakazam,4,True,ptcg::archetype::alakazam,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/197
ASC-197,ASC,197,28,Kangaskhan Bouffalant,3,False,ptcg::archetype::kangaskhan_bouffalant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/197
ASC-197,ASC,197,48,Froslass Munkidori,2,False,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/197
ASC-201,ASC,201,10,Rocket's Honchkrow,4,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/201
ASC-201,ASC,201,40,Rocket's Spidops,1,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/201
ASC-202,ASC,202,10,Rocket's Honchkrow,4,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/202
ASC-202,ASC,202,14,Rocket's Mewtwo,4,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/202
ASC-202,ASC,202,40,Rocket's Spidops,3,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/202
ASC-203,ASC,203,10,Rocket's Honchkrow,3,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/203
ASC-203,ASC,203,11,Crustle,1,False,ptcg::archetype::crustle,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/203
ASC-203,ASC,203,14,Rocket's Mewtwo,1,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/203
ASC-203,ASC,203,35,Toxtricity,1,False,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/203
ASC-203,ASC,203,40,Rocket's Spidops,3,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/203
ASC-204,ASC,204,10,Rocket's Honchkrow,4,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/204
ASC-204,ASC,204,14,Rocket's Mewtwo,3,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/204
ASC-204,ASC,204,40,Rocket's Spidops,3,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/204
ASC-207,ASC,207,10,Rocket's Honchkrow,4,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,11,Crustle,4,False,ptcg::archetype::crustle,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,14,Rocket's Mewtwo,1,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,18,Hop's Trevenant,4,False,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,22,Metagross,4,False,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,24,Marnie's Grimmsnarl,4,False,ptcg::archetype::marnie_s_grimmsnarl,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,26,Steven's Metagross,3,False,ptcg::archetype::steven_s_metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,28,Kangaskhan Bouffalant,4,False,ptcg::archetype::kangaskhan_bouffalant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,30,Mega Venusaur,1,False,ptcg::archetype::mega_venusaur,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,32,Mega Absol Box,4,False,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,35,Toxtricity,4,False,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,37,Bloodmoon Ursaluna,1,False,ptcg::archetype::bloodmoon_ursaluna,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,39,Mega Sharpedo,2,False,ptcg::archetype::mega_sharpedo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,40,Rocket's Spidops,1,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,43,Mega Abomasnow,4,False,ptcg::archetype::mega_abomasnow,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,45,Joltik Box,4,False,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,46,Palafin,1,False,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-207,ASC,207,47,Sylveon,3,False,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/207
ASC-208,ASC,208,10,Rocket's Honchkrow,4,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/208
ASC-208,ASC,208,14,Rocket's Mewtwo,2,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/208
ASC-208,ASC,208,40,Rocket's Spidops,3,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/208
ASC-209,ASC,209,10,Rocket's Honchkrow,4,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/209
ASC-209,ASC,209,14,Rocket's Mewtwo,4,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/209
ASC-209,ASC,209,22,Metagross,4,False,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/209
ASC-209,ASC,209,28,Kangaskhan Bouffalant,3,False,ptcg::archetype::kangaskhan_bouffalant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/209
ASC-209,ASC,209,32,Mega Absol Box,4,False,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/209
ASC-209,ASC,209,40,Rocket's Spidops,4,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/209
ASC-209,ASC,209,45,Joltik Box,1,False,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/209
ASC-210,ASC,210,1,Dragapult,1,True,ptcg::archetype::dragapult,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,17,Cynthia's Garchomp,1,False,ptcg::archetype::cynthia_s_garchomp,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,26,Steven's Metagross,1,False,ptcg::archetype::steven_s_metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,32,Mega Absol Box,1,False,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,35,Toxtricity,1,False,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,36,Eelektrik,1,False,ptcg::archetype::eelektrik,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,39,Mega Sharpedo,2,False,ptcg::archetype::mega_sharpedo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,44,Bronzong,1,False,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-210,ASC,210,50,Mega Charizard X,1,False,ptcg::archetype::mega_charizard_x,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/210
ASC-212,ASC,212,19,Ethan's Typhlosion,1,False,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/212
ASC-212,ASC,212,26,Steven's Metagross,1,False,ptcg::archetype::steven_s_metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/212
ASC-212,ASC,212,46,Palafin,1,False,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/212
ASC-216,ASC,216,9,Basic Box,2,True,ptcg::archetype::basic_box,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/216
ASC-216,ASC,216,29,Okidogi,4,False,ptcg::archetype::okidogi,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/216
ASC-217,ASC,217,10,Rocket's Honchkrow,4,True,ptcg::archetype::rocket_s_honchkrow,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/217
ASC-217,ASC,217,14,Rocket's Mewtwo,4,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/217
ASC-217,ASC,217,40,Rocket's Spidops,4,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/217
ASC-22,ASC,22,50,Mega Charizard X,1,False,ptcg::archetype::mega_charizard_x,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/22
ASC-32,ASC,32,4,N's Zoroark,1,True,ptcg::archetype::n_s_zoroark,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/32
ASC-33,ASC,33,4,N's Zoroark,1,True,ptcg::archetype::n_s_zoroark,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/33
ASC-39,ASC,39,8,Mega Greninja,1,True,ptcg::archetype::mega_greninja,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/39
ASC-39,ASC,39,13,Festival Lead,1,False,ptcg::archetype::festival_lead,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/39
ASC-39,ASC,39,16,Mega Lopunny,1,False,ptcg::archetype::mega_lopunny,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/39
ASC-39,ASC,39,28,Kangaskhan Bouffalant,1,False,ptcg::archetype::kangaskhan_bouffalant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/39
ASC-39,ASC,39,32,Mega Absol Box,1,False,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/39
ASC-39,ASC,39,37,Bloodmoon Ursaluna,1,False,ptcg::archetype::bloodmoon_ursaluna,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/39
ASC-39,ASC,39,47,Sylveon,1,False,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/39
ASC-39,ASC,39,50,Mega Charizard X,1,False,ptcg::archetype::mega_charizard_x,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/39
ASC-46,ASC,46,15,Mega Starmie,4,False,ptcg::archetype::mega_starmie,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/46
ASC-46,ASC,46,20,Greninja,1,False,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/46
ASC-46,ASC,46,24,Marnie's Grimmsnarl,2,False,ptcg::archetype::marnie_s_grimmsnarl,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/46
ASC-46,ASC,46,42,Mega Froslass,4,False,ptcg::archetype::mega_froslass,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/46
ASC-46,ASC,46,44,Bronzong,3,False,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/46
ASC-46,ASC,46,48,Froslass Munkidori,4,False,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/46
ASC-47,ASC,47,15,Mega Starmie,1,False,ptcg::archetype::mega_starmie,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/47
ASC-47,ASC,47,20,Greninja,1,False,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/47
ASC-47,ASC,47,42,Mega Froslass,2,False,ptcg::archetype::mega_froslass,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/47
ASC-47,ASC,47,44,Bronzong,2,False,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/47
ASC-47,ASC,47,48,Froslass Munkidori,1,False,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/47
ASC-57,ASC,57,45,Joltik Box,2,False,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/57
ASC-59,ASC,59,36,Eelektrik,3,False,ptcg::archetype::eelektrik,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/59
ASC-60,ASC,60,36,Eelektrik,3,False,ptcg::archetype::eelektrik,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/60
ASC-76,ASC,76,5,Raging Bolt,1,True,ptcg::archetype::raging_bolt,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,6,Slowking,1,True,ptcg::archetype::slowking,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,9,Basic Box,2,True,ptcg::archetype::basic_box,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,14,Rocket's Mewtwo,1,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,18,Hop's Trevenant,1,False,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,21,Lillie's Clefairy,4,False,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,26,Steven's Metagross,2,False,ptcg::archetype::steven_s_metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,27,Mega Diancie,2,False,ptcg::archetype::mega_diancie,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,28,Kangaskhan Bouffalant,1,False,ptcg::archetype::kangaskhan_bouffalant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,31,Tera Box,2,False,ptcg::archetype::tera_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,33,Flareon,2,False,ptcg::archetype::flareon,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,38,Mega Manectric,1,False,ptcg::archetype::mega_manectric,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,40,Rocket's Spidops,1,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,44,Bronzong,1,False,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-76,ASC,76,45,Joltik Box,2,False,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/76
ASC-79,ASC,79,14,Rocket's Mewtwo,2,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/79
ASC-79,ASC,79,40,Rocket's Spidops,1,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/79
ASC-8,ASC,8,2,Ogerpon Meganium,1,True,ptcg::archetype::ogerpon_meganium,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/8
ASC-9,ASC,9,2,Ogerpon Meganium,1,True,ptcg::archetype::ogerpon_meganium,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/9
ASC-95,ASC,95,18,Hop's Trevenant,4,False,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/95
ASC-96,ASC,96,18,Hop's Trevenant,3,False,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/96
ASC-97,ASC,97,14,Rocket's Mewtwo,2,False,ptcg::archetype::rocket_s_mewtwo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/97
ASC-97,ASC,97,26,Steven's Metagross,1,False,ptcg::archetype::steven_s_metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/97
ASC-97,ASC,97,40,Rocket's Spidops,2,False,ptcg::archetype::rocket_s_spidops,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/97
ASC-99,ASC,99,1,Dragapult,1,True,ptcg::archetype::dragapult,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,4,N's Zoroark,1,True,ptcg::archetype::n_s_zoroark,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,9,Basic Box,2,True,ptcg::archetype::basic_box,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,15,Mega Starmie,3,False,ptcg::archetype::mega_starmie,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,24,Marnie's Grimmsnarl,4,False,ptcg::archetype::marnie_s_grimmsnarl,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,28,Kangaskhan Bouffalant,2,False,ptcg::archetype::kangaskhan_bouffalant,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,32,Mega Absol Box,3,False,ptcg::archetype::mega_absol_box,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,35,Toxtricity,3,False,ptcg::archetype::toxtricity,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,37,Bloodmoon Ursaluna,3,False,ptcg::archetype::bloodmoon_ursaluna,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,39,Mega Sharpedo,2,False,ptcg::archetype::mega_sharpedo,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,42,Mega Froslass,3,False,ptcg::archetype::mega_froslass,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,44,Bronzong,3,False,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,46,Palafin,1,False,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,47,Sylveon,1,False,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
ASC-99,ASC,99,48,Froslass Munkidori,4,False,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/ASC/99
BLK-40,BLK,40,3,Alakazam,1,True,ptcg::archetype::alakazam,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/BLK/40
BLK-40,BLK,40,44,Bronzong,1,False,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/BLK/40
BLK-6,BLK,6,13,Festival Lead,1,False,ptcg::archetype::festival_lead,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/BLK/6
BLK-67,BLK,67,22,Metagross,2,False,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/BLK/67
BLK-67,BLK,67,26,Steven's Metagross,2,False,ptcg::archetype::steven_s_metagross,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/BLK/67
BLK-67,BLK,67,34,Doublade,2,False,ptcg::archetype::doublade,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/BLK/67
CRI-1,CRI,1,12,Beedrill,4,False,ptcg::archetype::beedrill,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/CRI/1
CRI-11,CRI,11,50,Mega Charizard X,3,False,ptcg::archetype::mega_charizard_x,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/CRI/11
CRI-12,CRI,12,50,Mega Charizard X,1,False,ptcg::archetype::mega_charizard_x,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/CRI/12
CRI-13,CRI,13,50,Mega Charizard X,3,False,ptcg::archetype::mega_charizard_x,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/CRI/13
CRI-2,CRI,2,12,Beedrill,4,False,ptcg::archetype::beedrill,ptcg::meta::2026_06::top50,,https://limitlesstcg.com/cards/CRI/2
CRI-20,CRI,20,8,Mega Greninja,4,True,ptcg::archetype::mega_greninja,ptcg::meta::2026_06::top50,ptcg::meta::2026_06::top10,https://limitlesstcg.com/cards/CRI/20
