source_locator,priority_tier,set_code,collector_number,top10_core,minimum_archetype_rank,archetype_count,archetypes,archetype_ranks,archetype_quantities,anki_tags,limitless_card_url,resolved_name,mechanical_card_key,resolution_status
SSP-32,top50_extended,SSP,32,False,23,1,Ceruledge,23,Ceruledge:4,ptcg::archetype::ceruledge ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/32,,,unresolved_print_locator
SSP-36,top50_extended,SSP,36,False,23,1,Ceruledge,23,Ceruledge:3,ptcg::archetype::ceruledge ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/36,,,unresolved_print_locator
TEF-147,top50_extended,TEF,147,False,23,1,Ceruledge,23,Ceruledge:4,ptcg::archetype::ceruledge ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/147,,,unresolved_print_locator
TEF-85,top50_extended,TEF,85,False,23,1,Ceruledge,23,Ceruledge:1,ptcg::archetype::ceruledge ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/85,,,unresolved_print_locator
TWM-145,top50_extended,TWM,145,False,23,1,Ceruledge,23,Ceruledge:4,ptcg::archetype::ceruledge ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/145,,,unresolved_print_locator
ASC-190,top50_extended,ASC,190,False,24,1,Marnie's Grimmsnarl,24,Marnie's Grimmsnarl:1,ptcg::archetype::marnie_s_grimmsnarl ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/190,,,unresolved_print_locator
DRI-134,top50_extended,DRI,134,False,24,1,Marnie's Grimmsnarl,24,Marnie's Grimmsnarl:3,ptcg::archetype::marnie_s_grimmsnarl ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/134,,,unresolved_print_locator
DRI-135,top50_extended,DRI,135,False,24,1,Marnie's Grimmsnarl,24,Marnie's Grimmsnarl:2,ptcg::archetype::marnie_s_grimmsnarl ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/135,,,unresolved_print_locator
DRI-136,top50_extended,DRI,136,False,24,1,Marnie's Grimmsnarl,24,Marnie's Grimmsnarl:3,ptcg::archetype::marnie_s_grimmsnarl ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/136,,,unresolved_print_locator
DRI-169,top50_extended,DRI,169,False,24,1,Marnie's Grimmsnarl,24,Marnie's Grimmsnarl:4,ptcg::archetype::marnie_s_grimmsnarl ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/169,,,unresolved_print_locator
CRI-79,top50_extended,CRI,79,False,25,1,Archaludon,25,Archaludon:1,ptcg::archetype::archaludon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/79,,,unresolved_print_locator
MEG-94,top50_extended,MEG,94,False,25,2,Archaludon | Steven's Metagross,25 | 26,Archaludon:1 | Steven's Metagross:1,ptcg::archetype::archaludon ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/94,,,unresolved_print_locator
SCR-106,top50_extended,SCR,106,False,25,1,Archaludon,25,Archaludon:4,ptcg::archetype::archaludon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SCR/106,,,unresolved_print_locator
SSP-130,top50_extended,SSP,130,False,25,1,Archaludon,25,Archaludon:3,ptcg::archetype::archaludon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/130,,,unresolved_print_locator
TEF-84,top50_extended,TEF,84,False,25,2,Archaludon | Decidueye,25 | 41,Archaludon:1 | Decidueye:1,ptcg::archetype::archaludon ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/84,,,unresolved_print_locator
TWM-162,top50_extended,TWM,162,False,25,2,Archaludon | Palafin,25 | 46,Archaludon:1 | Palafin:1,ptcg::archetype::archaludon ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/162,,,unresolved_print_locator
DRI-143,top50_extended,DRI,143,False,26,1,Steven's Metagross,26,Steven's Metagross:3,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/143,,,unresolved_print_locator
DRI-144,top50_extended,DRI,144,False,26,1,Steven's Metagross,26,Steven's Metagross:2,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/144,,,unresolved_print_locator
DRI-145,top50_extended,DRI,145,False,26,1,Steven's Metagross,26,Steven's Metagross:3,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/145,,,unresolved_print_locator
MEG-95,top50_extended,MEG,95,False,26,1,Steven's Metagross,26,Steven's Metagross:1,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/95,,,unresolved_print_locator
PFL-27,top50_extended,PFL,27,False,26,1,Steven's Metagross,26,Steven's Metagross:1,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/27,,,unresolved_print_locator
PFL-70,top50_extended,PFL,70,False,26,1,Steven's Metagross,26,Steven's Metagross:1,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/70,,,unresolved_print_locator
POR-55,top50_extended,POR,55,False,26,1,Steven's Metagross,26,Steven's Metagross:1,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/55,,,unresolved_print_locator
SCR-71,top50_extended,SCR,71,False,26,1,Steven's Metagross,26,Steven's Metagross:1,ptcg::archetype::steven_s_metagross ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SCR/71,,,unresolved_print_locator
CRI-33,top50_extended,CRI,33,False,27,1,Mega Diancie,27,Mega Diancie:1,ptcg::archetype::mega_diancie ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/33,,,unresolved_print_locator
MEG-122,top50_extended,MEG,122,False,27,1,Mega Diancie,27,Mega Diancie:3,ptcg::archetype::mega_diancie ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/122,,,unresolved_print_locator
PFL-41,top50_extended,PFL,41,False,27,1,Mega Diancie,27,Mega Diancie:3,ptcg::archetype::mega_diancie ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/41,,,unresolved_print_locator
SFA-63,top50_extended,SFA,63,False,27,1,Mega Diancie,27,Mega Diancie:2,ptcg::archetype::mega_diancie ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SFA/63,,,unresolved_print_locator
TEF-68,top50_extended,TEF,68,False,27,2,Mega Diancie | Bronzong,27 | 44,Mega Diancie:1 | Bronzong:3,ptcg::archetype::mega_diancie ptcg::archetype::bronzong ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/68,,,unresolved_print_locator
TEF-69,top50_extended,TEF,69,False,27,2,Mega Diancie | Bronzong,27 | 44,Mega Diancie:1 | Bronzong:3,ptcg::archetype::mega_diancie ptcg::archetype::bronzong ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/69,,,unresolved_print_locator
POR-72,top50_extended,POR,72,False,28,6,Kangaskhan Bouffalant | Tera Box | Mega Absol Box | Joltik Box | Palafin | Hydreigon,28 | 31 | 32 | 45 | 46 | 49,Kangaskhan Bouffalant:1 | Tera Box:1 | Mega Absol Box:1 | Joltik Box:1 | Palafin:1 | Hydreigon:2,ptcg::archetype::kangaskhan_bouffalant ptcg::archetype::tera_box ptcg::archetype::mega_absol_box ptcg::archetype::joltik_box ptcg::archetype::palafin ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/72,,,unresolved_print_locator
SCR-119,top50_extended,SCR,119,False,28,1,Kangaskhan Bouffalant,28,Kangaskhan Bouffalant:2,ptcg::archetype::kangaskhan_bouffalant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SCR/119,,,unresolved_print_locator
SSP-151,top50_extended,SSP,151,False,28,1,Kangaskhan Bouffalant,28,Kangaskhan Bouffalant:1,ptcg::archetype::kangaskhan_bouffalant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/151,,,unresolved_print_locator
SSP-75,top50_extended,SSP,75,False,28,1,Kangaskhan Bouffalant,28,Kangaskhan Bouffalant:2,ptcg::archetype::kangaskhan_bouffalant ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/75,,,unresolved_print_locator
TWM-141,top50_extended,TWM,141,False,28,3,Kangaskhan Bouffalant | Mega Absol Box | Joltik Box,28 | 32 | 45,Kangaskhan Bouffalant:1 | Mega Absol Box:1 | Joltik Box:1,ptcg::archetype::kangaskhan_bouffalant ptcg::archetype::mega_absol_box ptcg::archetype::joltik_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/141,,,unresolved_print_locator
POR-42,top50_extended,POR,42,False,29,1,Okidogi,29,Okidogi:2,ptcg::archetype::okidogi ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/42,,,unresolved_print_locator
POR-43,top50_extended,POR,43,False,29,1,Okidogi,29,Okidogi:2,ptcg::archetype::okidogi ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/43,,,unresolved_print_locator
POR-85,top50_extended,POR,85,False,29,2,Okidogi | Bloodmoon Ursaluna,29 | 37,Okidogi:2 | Bloodmoon Ursaluna:1,ptcg::archetype::okidogi ptcg::archetype::bloodmoon_ursaluna ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/85,,,unresolved_print_locator
PRE-54,top50_extended,PRE,54,False,29,2,Okidogi | Bloodmoon Ursaluna,29 | 37,Okidogi:1 | Bloodmoon Ursaluna:2,ptcg::archetype::okidogi ptcg::archetype::bloodmoon_ursaluna ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/54,,,unresolved_print_locator
TEF-155,top50_extended,TEF,155,False,29,1,Okidogi,29,Okidogi:2,ptcg::archetype::okidogi ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/155,,,unresolved_print_locator
TWM-111,top50_extended,TWM,111,False,29,1,Okidogi,29,Okidogi:4,ptcg::archetype::okidogi ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/111,,,unresolved_print_locator
TWM-112,top50_extended,TWM,112,False,29,1,Okidogi,29,Okidogi:1,ptcg::archetype::okidogi ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/112,,,unresolved_print_locator
ASC-10,top50_extended,ASC,10,False,30,1,Mega Venusaur,30,Mega Venusaur:1,ptcg::archetype::mega_venusaur ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/10,,,unresolved_print_locator
MEG-1,top50_extended,MEG,1,False,30,1,Mega Venusaur,30,Mega Venusaur:2,ptcg::archetype::mega_venusaur ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/1,,,unresolved_print_locator
MEG-2,top50_extended,MEG,2,False,30,1,Mega Venusaur,30,Mega Venusaur:2,ptcg::archetype::mega_venusaur ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/2,,,unresolved_print_locator
MEG-3,top50_extended,MEG,3,False,30,1,Mega Venusaur,30,Mega Venusaur:2,ptcg::archetype::mega_venusaur ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/3,,,unresolved_print_locator
PFL-8,top50_extended,PFL,8,False,30,1,Mega Venusaur,30,Mega Venusaur:1,ptcg::archetype::mega_venusaur ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/8,,,unresolved_print_locator
PRE-116,top50_extended,PRE,116,False,30,3,Mega Venusaur | Doublade | Mega Charizard X,30 | 34 | 50,Mega Venusaur:1 | Doublade:1 | Mega Charizard X:1,ptcg::archetype::mega_venusaur ptcg::archetype::doublade ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/116,,,unresolved_print_locator
TEF-126,top50_extended,TEF,126,False,31,1,Tera Box,31,Tera Box:1,ptcg::archetype::tera_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/126,,,unresolved_print_locator
ASC-172,top50_extended,ASC,172,False,32,1,Mega Absol Box,32,Mega Absol Box:2,ptcg::archetype::mega_absol_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/172,,,unresolved_print_locator
MEG-86,top50_extended,MEG,86,False,32,2,Mega Absol Box | Toxtricity,32 | 35,Mega Absol Box:2 | Toxtricity:1,ptcg::archetype::mega_absol_box ptcg::archetype::toxtricity ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/86,,,unresolved_print_locator
ASC-179,top50_extended,ASC,179,False,33,2,Flareon | Hydreigon,33 | 49,Flareon:1 | Hydreigon:3,ptcg::archetype::flareon ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/179,,,unresolved_print_locator
PRE-14,top50_extended,PRE,14,False,33,1,Flareon,33,Flareon:2,ptcg::archetype::flareon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/14,,,unresolved_print_locator
PRE-6,top50_extended,PRE,6,False,33,1,Flareon,33,Flareon:1,ptcg::archetype::flareon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/6,,,unresolved_print_locator
PRE-75,top50_extended,PRE,75,False,33,1,Flareon,33,Flareon:3,ptcg::archetype::flareon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/75,,,unresolved_print_locator
SCR-142,top50_extended,SCR,142,False,33,1,Flareon,33,Flareon:1,ptcg::archetype::flareon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SCR/142,,,unresolved_print_locator
SSP-143,top50_extended,SSP,143,False,33,1,Flareon,33,Flareon:1,ptcg::archetype::flareon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/143,,,unresolved_print_locator
SSP-86,top50_extended,SSP,86,False,33,1,Flareon,33,Flareon:1,ptcg::archetype::flareon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/86,,,unresolved_print_locator
ASC-186,top50_extended,ASC,186,False,34,2,Doublade | Bloodmoon Ursaluna,34 | 37,Doublade:2 | Bloodmoon Ursaluna:1,ptcg::archetype::doublade ptcg::archetype::bloodmoon_ursaluna ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/186,,,unresolved_print_locator
POR-56,top50_extended,POR,56,False,34,1,Doublade,34,Doublade:4,ptcg::archetype::doublade ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/56,,,unresolved_print_locator
POR-57,top50_extended,POR,57,False,34,1,Doublade,34,Doublade:4,ptcg::archetype::doublade ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/57,,,unresolved_print_locator
POR-58,top50_extended,POR,58,False,34,1,Doublade,34,Doublade:4,ptcg::archetype::doublade ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/58,,,unresolved_print_locator
PFL-67,top50_extended,PFL,67,False,35,2,Toxtricity | Mega Sharpedo,35 | 39,Toxtricity:4 | Mega Sharpedo:2,ptcg::archetype::toxtricity ptcg::archetype::mega_sharpedo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/67,,,unresolved_print_locator
PFL-68,top50_extended,PFL,68,False,35,2,Toxtricity | Mega Sharpedo,35 | 39,Toxtricity:4 | Mega Sharpedo:2,ptcg::archetype::toxtricity ptcg::archetype::mega_sharpedo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/68,,,unresolved_print_locator
SVP-129,top50_extended,SVP,129,False,35,1,Toxtricity,35,Toxtricity:2,ptcg::archetype::toxtricity ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SVP/129,,,unresolved_print_locator
TWM-118,top50_extended,TWM,118,False,35,1,Toxtricity,35,Toxtricity:1,ptcg::archetype::toxtricity ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/118,,,unresolved_print_locator
ASC-150,top50_extended,ASC,150,False,36,1,Eelektrik,36,Eelektrik:3,ptcg::archetype::eelektrik ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/150,,,unresolved_print_locator
ASC-151,top50_extended,ASC,151,False,36,1,Eelektrik,36,Eelektrik:2,ptcg::archetype::eelektrik ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/151,,,unresolved_print_locator
ASC-152,top50_extended,ASC,152,False,36,1,Eelektrik,36,Eelektrik:2,ptcg::archetype::eelektrik ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/152,,,unresolved_print_locator
ASC-59,top50_extended,ASC,59,False,36,1,Eelektrik,36,Eelektrik:3,ptcg::archetype::eelektrik ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/59,,,unresolved_print_locator
ASC-60,top50_extended,ASC,60,False,36,1,Eelektrik,36,Eelektrik:3,ptcg::archetype::eelektrik ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/60,,,unresolved_print_locator
DRI-179,top50_extended,DRI,179,False,37,1,Bloodmoon Ursaluna,37,Bloodmoon Ursaluna:3,ptcg::archetype::bloodmoon_ursaluna ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/DRI/179,,,unresolved_print_locator
MEG-45,top50_extended,MEG,45,False,38,1,Mega Manectric,38,Mega Manectric:1,ptcg::archetype::mega_manectric ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/45,,,unresolved_print_locator
MEG-49,top50_extended,MEG,49,False,38,1,Mega Manectric,38,Mega Manectric:2,ptcg::archetype::mega_manectric ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/49,,,unresolved_print_locator
MEG-50,top50_extended,MEG,50,False,38,1,Mega Manectric,38,Mega Manectric:2,ptcg::archetype::mega_manectric ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/50,,,unresolved_print_locator
SCR-50,top50_extended,SCR,50,False,38,2,Mega Manectric | Joltik Box,38 | 45,Mega Manectric:2 | Joltik Box:2,ptcg::archetype::mega_manectric ptcg::archetype::joltik_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SCR/50,,,unresolved_print_locator
SFA-2,top50_extended,SFA,2,False,38,2,Mega Manectric | Joltik Box,38 | 45,Mega Manectric:1 | Joltik Box:1,ptcg::archetype::mega_manectric ptcg::archetype::joltik_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SFA/2,,,unresolved_print_locator
SSP-59,top50_extended,SSP,59,False,38,1,Mega Manectric,38,Mega Manectric:1,ptcg::archetype::mega_manectric ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/59,,,unresolved_print_locator
MEG-121,top50_extended,MEG,121,False,39,1,Mega Sharpedo,39,Mega Sharpedo:1,ptcg::archetype::mega_sharpedo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/121,,,unresolved_print_locator
PFL-60,top50_extended,PFL,60,False,39,1,Mega Sharpedo,39,Mega Sharpedo:3,ptcg::archetype::mega_sharpedo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/60,,,unresolved_print_locator
PFL-61,top50_extended,PFL,61,False,39,1,Mega Sharpedo,39,Mega Sharpedo:3,ptcg::archetype::mega_sharpedo ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/61,,,unresolved_print_locator
POR-11,top50_extended,POR,11,False,41,1,Decidueye,41,Decidueye:3,ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/11,,,unresolved_print_locator
POR-12,top50_extended,POR,12,False,41,1,Decidueye,41,Decidueye:3,ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/12,,,unresolved_print_locator
POR-8,top50_extended,POR,8,False,41,1,Decidueye,41,Decidueye:2,ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/8,,,unresolved_print_locator
POR-9,top50_extended,POR,9,False,41,1,Decidueye,41,Decidueye:2,ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/9,,,unresolved_print_locator
SFA-3,top50_extended,SFA,3,False,41,1,Decidueye,41,Decidueye:3,ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SFA/3,,,unresolved_print_locator
SSP-5,top50_extended,SSP,5,False,41,1,Decidueye,41,Decidueye:2,ptcg::archetype::decidueye ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/5,,,unresolved_print_locator
SCR-134,top50_extended,SCR,134,False,42,1,Mega Froslass,42,Mega Froslass:1,ptcg::archetype::mega_froslass ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SCR/134,,,unresolved_print_locator
TWM-157,top50_extended,TWM,157,False,42,1,Mega Froslass,42,Mega Froslass:3,ptcg::archetype::mega_froslass ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/157,,,unresolved_print_locator
CRI-23,top50_extended,CRI,23,False,43,1,Mega Abomasnow,43,Mega Abomasnow:2,ptcg::archetype::mega_abomasnow ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/23,,,unresolved_print_locator
CRI-24,top50_extended,CRI,24,False,43,1,Mega Abomasnow,43,Mega Abomasnow:1,ptcg::archetype::mega_abomasnow ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/24,,,unresolved_print_locator
MEG-34,top50_extended,MEG,34,False,43,1,Mega Abomasnow,43,Mega Abomasnow:2,ptcg::archetype::mega_abomasnow ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/34,,,unresolved_print_locator
MEG-35,top50_extended,MEG,35,False,43,1,Mega Abomasnow,43,Mega Abomasnow:4,ptcg::archetype::mega_abomasnow ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/35,,,unresolved_print_locator
MEG-36,top50_extended,MEG,36,False,43,1,Mega Abomasnow,43,Mega Abomasnow:4,ptcg::archetype::mega_abomasnow ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/36,,,unresolved_print_locator
ASC-191,top50_extended,ASC,191,False,45,1,Joltik Box,45,Joltik Box:1,ptcg::archetype::joltik_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/191,,,unresolved_print_locator
ASC-57,top50_extended,ASC,57,False,45,1,Joltik Box,45,Joltik Box:2,ptcg::archetype::joltik_box ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/57,,,unresolved_print_locator
CRI-78,top50_extended,CRI,78,False,46,1,Palafin,46,Palafin:1,ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/78,,,unresolved_print_locator
TWM-59,top50_extended,TWM,59,False,46,1,Palafin,46,Palafin:3,ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/59,,,unresolved_print_locator
TWM-60,top50_extended,TWM,60,False,46,1,Palafin,46,Palafin:2,ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/60,,,unresolved_print_locator
TWM-61,top50_extended,TWM,61,False,46,1,Palafin,46,Palafin:2,ptcg::archetype::palafin ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/61,,,unresolved_print_locator
POR-75,top50_extended,POR,75,False,47,1,Sylveon,47,Sylveon:4,ptcg::archetype::sylveon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/POR/75,,,unresolved_print_locator
PRE-34,top50_extended,PRE,34,False,47,1,Sylveon,47,Sylveon:1,ptcg::archetype::sylveon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/34,,,unresolved_print_locator
PRE-40,top50_extended,PRE,40,False,47,1,Sylveon,47,Sylveon:3,ptcg::archetype::sylveon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PRE/40,,,unresolved_print_locator
TWM-135,top50_extended,TWM,135,False,47,1,Sylveon,47,Sylveon:4,ptcg::archetype::sylveon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/135,,,unresolved_print_locator
TWM-96,top50_extended,TWM,96,False,47,1,Sylveon,47,Sylveon:1,ptcg::archetype::sylveon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TWM/96,,,unresolved_print_locator
JTG-8,top50_extended,JTG,8,False,48,1,Froslass Munkidori,48,Froslass Munkidori:1,ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/JTG/8,,,unresolved_print_locator
MEG-126,top50_extended,MEG,126,False,48,1,Froslass Munkidori,48,Froslass Munkidori:1,ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/126,,,unresolved_print_locator
MEG-43,top50_extended,MEG,43,False,48,1,Froslass Munkidori,48,Froslass Munkidori:2,ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/MEG/43,,,unresolved_print_locator
SFA-60,top50_extended,SFA,60,False,48,1,Froslass Munkidori,48,Froslass Munkidori:1,ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SFA/60,,,unresolved_print_locator
TEF-45,top50_extended,TEF,45,False,48,1,Froslass Munkidori,48,Froslass Munkidori:2,ptcg::archetype::froslass_munkidori ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/TEF/45,,,unresolved_print_locator
SSP-117,top50_extended,SSP,117,False,49,1,Hydreigon,49,Hydreigon:3,ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/117,,,unresolved_print_locator
SSP-118,top50_extended,SSP,118,False,49,1,Hydreigon,49,Hydreigon:2,ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/118,,,unresolved_print_locator
SSP-119,top50_extended,SSP,119,False,49,1,Hydreigon,49,Hydreigon:3,ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/119,,,unresolved_print_locator
SSP-189,top50_extended,SSP,189,False,49,1,Hydreigon,49,Hydreigon:3,ptcg::archetype::hydreigon ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/SSP/189,,,unresolved_print_locator
ASC-22,top50_extended,ASC,22,False,50,1,Mega Charizard X,50,Mega Charizard X:1,ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/ASC/22,,,unresolved_print_locator
CRI-11,top50_extended,CRI,11,False,50,1,Mega Charizard X,50,Mega Charizard X:3,ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/11,,,unresolved_print_locator
CRI-12,top50_extended,CRI,12,False,50,1,Mega Charizard X,50,Mega Charizard X:1,ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/12,,,unresolved_print_locator
CRI-13,top50_extended,CRI,13,False,50,1,Mega Charizard X,50,Mega Charizard X:3,ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/13,,,unresolved_print_locator
CRI-86,top50_extended,CRI,86,False,50,1,Mega Charizard X,50,Mega Charizard X:1,ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/CRI/86,,,unresolved_print_locator
PFL-11,top50_extended,PFL,11,False,50,1,Mega Charizard X,50,Mega Charizard X:3,ptcg::archetype::mega_charizard_x ptcg::meta::2026_06::top50,https://limitlesstcg.com/cards/PFL/11,,,unresolved_print_locator
